date,spatial_id,lat,lon,.geo,satellite,NDVI,NDWI,MNDWI,NDRE,IRECI,S2REP,VH,VV,Ratio,LST,Slope,week
2025-08-16,46.102991_12.84874,46.10299124718931,12.848739894744774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.848739894744774,46.10299124718931]}",S1,,,,,,,-16.925617919312167,-11.150353460279629,-5.775264459032538,,1.6273210048675537,2025-W33
2025-08-17,46.116796_12.831712,46.11679557350581,12.831711668925958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831711668925958,46.116795573505804]}","S1,S2",0.8232706917233107,-0.6970599181243022,-0.563070316693505,0.4795587280986372,10042.211346633416,718.1231327358088,-15.164502597929118,-7.9367014629013966,-7.227801135027722,,3.084475040435791,2025-W33
2025-08-15,46.115269_12.831606,46.1152689715308,12.831605704525977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831605704525977,46.1152689715308]}",S2,0.7745882352941177,-0.6678460858027422,-0.5843940232429441,0.5011942675159236,8021.022346368715,721.032196969697,,,,,0.9274099469184875,2025-W33
2025-08-17,46.105592_12.830287,46.10559220956679,12.830287209704506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830287209704506,46.10559220956679]}","S1,S2",0.6491368928141309,-0.5867130166087292,-0.4775390625,0.3989443214711391,6003.465722379603,718.9724576271186,-16.294488661357995,-9.36610324319238,-6.928385418165616,,2.7802884578704834,2025-W33
2025-08-17,46.104222_12.833557,46.10422231291138,12.833556574972514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.833556574972514,46.10422231291138]}","S1,S2",,,,,,,-16.9532727264701,-8.683308795964175,-8.269963930505925,,0.0,2025-W33
2025-08-15,46.106485_12.841219,46.10648495208034,12.84121911745616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84121911745616,46.10648495208034]}",S2,0.3066767257638627,-0.3637795275590551,-0.4282681761896338,0.1922216485974875,2065.036642522369,717.9952830188679,,,,,1.3375071287155151,2025-W33
2025-08-15,46.106452_12.839535,46.10645162481725,12.839534540337498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.839534540337498,46.10645162481725]}",S2,0.4267025779145825,-0.4456140350877193,-0.4518118735543562,0.2713869363963655,3296.380235294118,718.7267080745341,,,,,0.9274099469184875,2025-W33
2025-08-15,46.103052_12.83891,46.103052271630865,12.838910009366597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838910009366597,46.103052271630865]}",S2,0.7288135593220338,-0.6410256410256411,-0.5588507877664504,0.4689468946894689,6000.658474576271,720.3901540522438,,,,,1.3374263048171997,2025-W33
2025-08-15,46.10395_12.838972,46.10395026710364,12.838972432374636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838972432374637,46.10395026710364]}",S2,0.7090327737809752,-0.6299872935196951,-0.5577156743620899,0.4620469569181673,5933.25,721.659231297186,,,,,1.3374465703964231,2025-W33
2025-08-15,46.103927_12.842335,46.10392711890512,12.84233518661436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84233518661436,46.10392711890512]}",S2,0.7943022694350556,-0.6776523702031603,-0.5305719921104537,0.5345860004129672,8745.465838509317,722.0581273014203,,,,,0.0,2025-W33
2025-08-15,46.11289_12.835453,46.11288953133012,12.835452568160555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.835452568160555,46.11288953133012]}",S2,0.6153696118587868,-0.5856787286999808,-0.4672575086164451,0.4331199169406471,6317.078754578754,722.9458598726114,,,,,1.3376622200012207,2025-W33
2025-08-17,46.101074_12.844207,46.101073794774415,12.844206948101853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.844206948101851,46.101073794774415]}","S1,S2",,,,,,,-17.960497083084924,-8.440189129650653,-9.520307953434273,,0.0,2025-W33
2025-08-16,46.101376_12.84591,46.10137645462657,12.845910118565657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.845910118565657,46.10137645462657]}",S1,,,,,,,-16.815855161005388,-10.062307170080434,-6.753547990924954,,1.8543341159820557,2025-W33
2025-08-15,46.11343_12.832772,46.11342961652821,12.832772251521131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.832772251521131,46.11342961652821]}",S2,0.7037199124726478,-0.6555390176483096,-0.5844022575679836,0.4643596012789167,6792.1875,721.8753718024985,,,,,3.937627077102661,2025-W33
2025-08-16,46.103879_12.835733,46.10387917785215,12.835732529092196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.835732529092196,46.10387917785215]}",S1,,,,,,,-17.617104032177114,-10.873017246435516,-6.744086785741599,,3.704791784286499,2025-W33
2025-08-15,46.106747_12.830755,46.10674661609059,12.83075549915765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83075549915765,46.10674661609059]}",S2,0.6492554951548097,-0.6026642168121268,-0.5386666666666666,0.4337374152455311,5555.494920174166,721.4989905787348,,,,,0.0,2025-W33
2025-08-17,46.11461_12.832466,46.114610024503506,12.83246593394534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83246593394534,46.114610024503506]}","S1,S2",0.7230464886251237,-0.655893536121673,-0.5963200446055199,0.4287471806438384,6081.045226130654,718.2390336935791,-20.850150562992283,-8.766557352752052,-12.083593210240233,,1.3377093076705933,2025-W33
2025-08-15,46.110912_12.830009,46.11091209593335,12.830009183207334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830009183207334,46.11091209593335]}",S2,0.7761069340016709,-0.6779794790844514,-0.593423019431988,0.4654489057384112,8001.1579626047715,719.4236842105263,,,,,0.9274099469184875,2025-W33
2025-08-17,46.109919_12.832787,46.109918742314214,12.832787354161551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.832787354161553,46.109918742314214]}","S1,S2",0.6921810699588478,-0.6320698551299861,-0.5520657163566078,0.4133012545110844,6229.200351493848,717.8270609318996,-16.44508043703511,-10.3783323869574,-6.06674805007771,,1.337594747543335,2025-W33
2025-08-17,46.103084_12.843312,46.10308415421457,12.843311710471784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.843311710471783,46.10308415421457]}","S1,S2",,,,,,,-16.45897423420549,-9.718151351257236,-6.740822882948253,,1.6273210048675537,2025-W33
2025-08-16,46.104152_12.846362,46.10415151694912,12.846362172900896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.846362172900895,46.10415151694912]}",S1,,,,,,,-17.802358602859428,-13.48857951586626,-4.3137790869931685,,1.3374532461166382,2025-W33
2025-08-17,46.111123_12.837142,46.111122580016016,12.837141634810806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.837141634810806,46.111122580016016]}","S1,S2",0.6096687555953447,-0.5848391361833407,-0.5363032242185577,0.3616054524801211,5031.945432977462,717.7718878248974,-18.09566035728374,-11.3500848504016,-6.745575506882142,,2.8296167850494385,2025-W33
2025-08-16,46.102209_12.839887,46.10220933501933,12.839886572804906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.839886572804906,46.10220933501933]}",S1,,,,,,,-17.17303048894219,-8.959077042088504,-8.213953446853685,,3.2519876956939697,2025-W33
2025-08-17,46.102991_12.84874,46.10299124718931,12.848739894744774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.848739894744774,46.10299124718931]}","S1,S2",0.744752308984047,-0.6330058939096267,-0.5275670207384927,0.4423043553704667,7690.161792159303,718.5005170630817,-16.455131636698358,-9.908062665614942,-6.547068971083416,,1.6273210048675537,2025-W33
2025-08-16,46.105035_12.833484,46.10503484994229,12.83348357947544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83348357947544,46.10503484994229]}",S1,,,,,,,-14.846030558116876,-9.69530927486783,-5.150721283249046,,1.8543341159820557,2025-W33
2025-08-17,46.10497_12.843443,46.10496993471507,12.84344295244886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84344295244886,46.10496993471507]}","S1,S2",,,,,,,-17.671844540862033,-10.228751288617518,-7.443093252244514,,1.6273597478866575,2025-W33
2025-08-16,46.105817_12.842337,46.105817247535605,12.842337298534494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.842337298534494,46.105817247535605]}",S1,,,,,,,-16.72315281246783,-9.483740669801572,-7.239412142666259,,0.9274099469184875,2025-W33
2025-08-16,46.104414_12.843922,46.104413750095155,12.843921842105528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.843921842105528,46.104413750095155]}",S1,,,,,,,-16.225214680271968,-9.113216323108762,-7.1119983571632055,,2.8293118476867676,2025-W33
2025-08-17,46.111304_12.834436,46.11130350228034,12.834436475011373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.834436475011373,46.11130350228034]}","S1,S2",0.620253164556962,-0.5830388692579506,-0.5291770573566085,0.3697687750812153,5340.0127349909035,718.0282834850456,-17.088121542139334,-10.58676534360922,-6.5013561985301145,,1.8543341159820557,2025-W33
2025-08-17,46.109412_12.837152,46.10941204642081,12.837152170280673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.837152170280671,46.10941204642081]}","S1,S2",,,,,,,-16.29707850664176,-10.98142037431125,-5.31565813233051,,2.673706293106079,2025-W33
2025-08-16,46.101187_12.840851,46.10118679211684,12.840850616850265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.840850616850265,46.10118679211684]}",S1,,,,,,,-17.51263860325294,-8.337864542332689,-9.174774060920251,,4.412123680114746,2025-W33
2025-08-15,46.111139_12.839343,46.11113856667258,12.83934280982331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83934280982331,46.11113856667258]}",S2,0.7454789015405224,-0.6602251008706732,-0.560197910940077,0.5118932508218913,8034.324881141047,722.1371610845295,,,,,2.8296167850494385,2025-W33
2025-08-15,46.102353_12.843649,46.10235271984183,12.843648994149277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.843648994149275,46.10235271984183]}",S2,0.8010994502748626,-0.6944052656323461,-0.5492371705963939,0.5391842835789025,8609.668211306765,722.4141689373297,,,,,3.2519876956939697,2025-W33
2025-08-17,46.116093_12.833863,46.11609325896289,12.83386318025222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83386318025222,46.11609325896289]}","S1,S2",0.7390480700923514,-0.6518218623481782,-0.5753086419753086,0.4349355216881594,6246.2427385892115,717.432224276032,-15.458886484467742,-10.6287499170964,-4.830136567371341,,0.0,2025-W33
2025-08-15,46.103558_12.845286,46.103557724995774,12.845285633852578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.845285633852578,46.103557724995774]}",S2,0.8117144889732038,-0.6791208791208792,-0.5398676331547432,0.5443703254497675,8442.210292812777,721.1574570815451,,,,,1.627332091331482,2025-W33
2025-08-15,46.107495_12.829902,46.107495348193304,12.829901593530622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.829901593530622,46.107495348193304]}",S2,0.6360294117647058,-0.6007194244604317,-0.5377407600208225,0.429718875502008,5401.316901408451,721.911865569273,,,,,4.412543296813965,2025-W33
2025-08-17,46.101655_12.845671,46.101654550722,12.845670697394375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.845670697394375,46.101654550721996]}","S1,S2",0.730045967404931,-0.6279984270546598,-0.5335305719921104,0.4182939362795478,6750.391637220259,716.6046446558478,-19.0631278580156,-11.476731204943036,-7.586396653072565,,3.2519657611846924,2025-W33
2025-08-15,46.104364_12.848059,46.104364342590394,12.848059191871942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.848059191871942,46.104364342590394]}",S2,0.7936893203883495,-0.6749773345421578,-0.5378665807283274,0.533195020746888,8116.117333333333,721.85618729097,,,,,0.9274099469184875,2025-W33
2025-08-17,46.108642_12.838652,46.108641553113785,12.838651541321417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838651541321415,46.108641553113785]}","S1,S2",,,,,,,-15.963326105912977,-9.46471800948541,-6.498608096427565,,0.9274099469184875,2025-W33
2025-08-17,46.115614_12.834736,46.11561389502456,12.834735869991093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.834735869991093,46.11561389502456]}","S1,S2",0.7162162162162162,-0.6319412574575494,-0.5650759219088937,0.414760294410185,5769.966689326988,716.927691309987,-15.593287813501831,-10.01200101133936,-5.58128680216247,,1.8543341159820557,2025-W33
2025-08-17,46.104202_12.839508,46.104202295423825,12.8395075492588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.8395075492588,46.104202295423825]}","S1,S2",,,,,,,-19.479928951234427,-14.363261070474572,-5.116667880759856,,1.6273431777954102,2025-W33
2025-08-17,46.109439_12.83366,46.109439388944466,12.833659959555597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.833659959555597,46.109439388944466]}","S1,S2",0.6833402232327408,-0.6136318605111948,-0.5304599084998796,0.4146256730936251,6487.1002967359045,718.733410271206,-15.547890224394392,-10.39100863057789,-5.156881593816504,,1.3375812768936155,2025-W33
2025-08-15,46.109235_12.831705,46.10923502144145,12.831704604657224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831704604657224,46.10923502144145]}",S2,0.6960626295187659,-0.6210387323943662,-0.5682046138415245,0.4440305822387767,6469.083215796897,720.5932203389831,,,,,2.8295278549194336,2025-W33
2025-08-16,46.10937_12.835726,46.109369984169554,12.835725722200308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.835725722200308,46.109369984169554]}",S1,,,,,,,-16.74574210258603,-10.80357559029419,-5.942166512291838,,1.627448320388794,2025-W33
2025-08-15,46.102024_12.84272,46.10202395144042,12.842720354297356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.842720354297356,46.10202395144042]}",S2,0.787833827893175,-0.6821777570963239,-0.5302613480055021,0.532753868984524,8661.604355716878,722.537513397642,,,,,2.6733429431915283,2025-W33
2025-08-15,46.102358_12.848825,46.1023583043068,12.84882518037177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84882518037177,46.1023583043068]}",S2,0.843978102189781,-0.716348195329087,-0.5444936924650529,0.5792146903692127,10704.52739090065,722.4753405354627,,,,,0.9274099469184875,2025-W33
2025-08-15,46.103403_12.847216,46.10340266984564,12.847215798444209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.847215798444209,46.10340266984564]}",S2,0.8057605332063794,-0.6865273454868831,-0.532803180914513,0.5409303270363599,8836.902654867257,721.6796875,,,,,4.111741542816162,2025-W33
2025-08-15,46.101966_12.847116,46.10196589075913,12.847115710827106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.847115710827106,46.10196589075913]}",S2,0.8194412375894713,-0.6884508249410757,-0.5161397670549085,0.5466143277723258,8828.102164502165,721.3144867118291,,,,,0.9274099469184875,2025-W33
2025-08-16,46.101724_12.843605,46.1017241263067,12.84360524701859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84360524701859,46.1017241263067]}",S1,,,,,,,-20.18801358329732,-9.090293467650191,-11.097720115647128,,3.2519657611846924,2025-W33
2025-08-17,46.107324_12.829631,46.107324411471744,12.829630924519352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.829630924519352,46.107324411471744]}","S1,S2",0.6372018440569253,-0.6003134796238244,-0.50509461426492,0.3964780304325526,5864.60566572238,717.8490070093458,-14.044882835266357,-12.555734273547346,-1.489148561719011,,3.0843758583068848,2025-W33
2025-08-15,46.112774_12.836221,46.11277369557744,12.8362210368364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.8362210368364,46.11277369557744]}",S2,0.5681374463100352,-0.5559860519178613,-0.4610862920291559,0.4012561060711793,5581.962121212122,722.7369230769231,,,,,0.0,2025-W33
2025-08-15,46.11096_12.836613,46.11096034225914,12.836612699003863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.836612699003865,46.11096034225914]}",S2,0.6626389560173997,-0.6234072675790467,-0.5749667110519308,0.4478114478114478,5509.55106707317,721.4249146757679,,,,,2.2858853340148926,2025-W33
2025-08-16,46.10174_12.845806,46.10173999986374,12.845806040837871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.845806040837873,46.10173999986374]}",S1,,,,,,,-16.52788362476943,-8.434613483942393,-8.093270140827038,,2.2857556343078613,2025-W33
2025-08-17,46.116454_12.83117,46.11645371156774,12.831170226953873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831170226953873,46.11645371156774]}","S1,S2",0.8441205053449952,-0.708318329132157,-0.5560427514387504,0.505314929398699,10206.179602309172,718.4853385079775,-17.262284899096816,-10.983601638197015,-6.278683260899799,,1.627586841583252,2025-W33
2025-08-17,46.105212_12.838931,46.10521180277277,12.838930729852637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838930729852635,46.105211802772764]}","S1,S2",,,,,,,-18.607189882526,-10.515521882275252,-8.091668000250749,,2.67350435256958,2025-W33
2025-08-16,46.109642_12.830309,46.10964189260929,12.830309308674822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830309308674822,46.10964189260929]}",S1,,,,,,,-17.478219506774796,-11.67941961872936,-5.798799888045435,,1.6274539232254028,2025-W33
2025-08-15,46.111586_12.834068,46.11158591437052,12.834067839269787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.834067839269789,46.11158591437052]}",S2,0.698870186765045,-0.6279275298276624,-0.5589313776846516,0.4595879556259905,6272.800586510264,720.794537554314,,,,,1.6274926662445068,2025-W33
2025-08-17,46.111128_12.834295,46.11112824002501,12.83429488746858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83429488746858,46.11112824002501]}","S1,S2",0.6551118911803423,-0.5956006768189509,-0.5233108950386437,0.3929098966026588,5686.446472019466,717.2833435771358,-17.323891747892418,-10.938769664498237,-6.385122083394183,,1.8543341159820557,2025-W33
2025-08-17,46.112691_12.83065,46.11269077021331,12.830650251332775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830650251332777,46.11269077021331]}","S1,S2",0.6901688182720953,-0.6389022628791526,-0.5957962813257882,0.3979466119096509,5492.387448840382,717.4441813261163,-16.604623355460507,-10.965505846830665,-5.639117508629843,,1.8543341159820557,2025-W33
2025-08-16,46.11263_12.832458,46.11263008738719,12.832457906725336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.832457906725335,46.11263008738719]}",S1,,,,,,,-17.760317256376634,-9.939403452834297,-7.820913803542338,,0.0,2025-W33
2025-08-15,46.107345_12.839726,46.10734527583427,12.839726085497569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.839726085497569,46.10734527583427]}",S2,0.4143402289616388,-0.4362635121354273,-0.4270315091210613,0.2843333941273026,3093.4576962283386,720.7195233730522,,,,,1.8543341159820557,2025-W33
2025-08-16,46.103707_12.838179,46.10370691905367,12.83817912767753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83817912767753,46.10370691905367]}",S1,,,,,,,-19.621053353564243,-9.45426079736013,-10.166792556204111,,1.337439775466919,2025-W33
2025-08-15,46.117578_12.832543,46.11757776117955,12.832542549194606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.832542549194606,46.11757776117955]}",S2,0.8003793266951161,-0.6760097108806004,-0.5491400491400491,0.5121465551573079,8381.835102040817,720.559662090813,,,,,2.285979986190796,2025-W33
2025-08-16,46.109607_12.831342,46.10960722503879,12.831342198781824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831342198781824,46.10960722503879]}",S1,,,,,,,-16.629122750966268,-9.33646945273978,-7.292653298226487,,2.285869598388672,2025-W33
2025-08-15,46.105767_12.841169,46.10576655793199,12.84116914521318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.84116914521318,46.10576655793199]}",S2,0.3448925744440256,-0.393205778992581,-0.4323287671232876,0.2250643776824034,2492.5086397873283,719.2778390297684,,,,,1.6273764371871948,2025-W33
2025-08-17,46.112335_12.833214,46.11233467170609,12.83321390950069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83321390950069,46.11233467170609]}","S1,S2",0.6886064457557876,-0.6358839050131926,-0.5694227769110765,0.4106939704209328,5866.957528957529,718.0307351077313,-17.019956781799813,-10.483105668134424,-6.53685111366539,,1.627503752708435,2025-W33
2025-08-15,46.104542_12.834743,46.10454248165223,12.834743400528671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.834743400528673,46.10454248165223]}",S2,0.4627428787021316,-0.4897214217098943,-0.4516928158546656,0.3111261413594859,3782.798232695139,720.997975708502,,,,,3.2520761489868164,2025-W33
2025-08-15,46.103992_12.840399,46.10399229306244,12.840398739963025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.840398739963025,46.10399229306244]}",S2,0.7435897435897436,-0.6481881449484042,-0.5497542997542998,0.4804914852338866,6967.050622406639,720.7687723480334,,,,,1.6273376941680908,2025-W33
2025-08-17,46.110531_12.83063,46.11053122980347,12.830629833232027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830629833232027,46.11053122980347]}","S1,S2",0.6894301870378425,-0.6450656501482422,-0.5801603206412825,0.4162260711030082,6229.06808244847,718.5923355461678,-16.969294337170727,-9.9982583743659,-6.971035962804827,,2.285881519317627,2025-W33
2025-08-15,46.113928_12.83669,46.1139280708563,12.836689519477211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.836689519477213,46.1139280708563]}",S2,0.6725894337834636,-0.6049102068651966,-0.5504397309881014,0.4434675935391535,6282.608376193975,721.7386575512741,,,,,3.854537963867187,2025-W33
2025-08-15,46.115014_12.836506,46.11501434694129,12.836506166658108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.836506166658108,46.11501434694129]}",S2,0.7053442465093885,-0.6247706422018349,-0.5628006413682523,0.4603174603174603,6774.914438502674,721.3854166666666,,,,,0.9274099469184875,2025-W33
2025-08-16,46.10895_12.837508,46.10895002599983,12.837508293406614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.837508293406614,46.10895002599983]}",S1,,,,,,,-17.377102158261447,-9.832319371175483,-7.544782787085964,,1.3375678062438965,2025-W33
2025-08-15,46.110545_12.838266,46.110544710920806,12.838266200899492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838266200899492,46.110544710920806]}",S2,0.735191637630662,-0.656319290465632,-0.5720596355604638,0.4862713887783526,7183.259488768396,721.745337995338,,,,,4.112251281738281,2025-W33
2025-08-15,46.108098_12.83072,46.108097954508985,12.8307198405187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.8307198405187,46.108097954508985]}",S2,0.7453779545986426,-0.651827242524917,-0.5551782682512734,0.4629266378972146,6093.8655953250545,718.6387096774193,,,,,2.7802884578704834,2025-W33
2025-08-17,46.113233_12.833276,46.1132326717116,12.833276260205032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.833276260205032,46.1132326717116]}","S1,S2",0.6724861878453039,-0.6545693047660691,-0.5920475083914278,0.4156378600823045,5948.7580025608195,718.8442521631644,-16.605669000654803,-10.017071365893628,-6.588597634761175,,3.252429485321045,2025-W33
2025-08-17,46.11365_12.836929,46.11364999101709,12.836929036409147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.836929036409149,46.113649991017084]}","S1,S2",0.7054409005628518,-0.6261180679785331,-0.5649232370543846,0.4189268292682926,5904.3922095366015,717.564668769716,-15.806076425552725,-9.626059861243606,-6.180016564309119,,0.0,2025-W33
2025-08-16,46.106315_12.830208,46.10631494548242,12.830207936669703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830207936669703,46.10631494548242]}",S1,,,,,,,-16.122554969248874,-11.014686689376394,-5.107868279872481,,2.7802884578704834,2025-W33
2025-08-16,46.10593_12.830958,46.10592974642223,12.830957638214242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.830957638214242,46.10592974642223]}",S1,,,,,,,-15.929409786592483,-10.297696593838747,-5.631713192753734,,2.2858145236968994,2025-W33
2025-08-15,46.107748_12.83846,46.10774790004901,12.838460007598814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.838460007598814,46.10774790004901]}",S2,0.750063371356147,-0.6493072145246058,-0.4675371780921291,0.4730104544484745,6318.461538461538,720.0909090909091,,,,,0.9274099469184875,2025-W33
2025-08-15,46.112844_12.831437,46.11284436716423,12.831437425734189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831437425734189,46.11284436716423]}",S2,0.6819719671338811,-0.6250291851505954,-0.5832900882200311,0.4380165289256198,5726.207352941176,720.3664223850766,,,,,2.2859129905700684,2025-W33
2025-08-15,46.103524_12.843601,46.103524455074414,12.84360114760998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.843601147609979,46.103524455074414]}",S2,0.8464351005484461,-0.7169570760730982,-0.5271565495207667,0.5849352687328364,10873.553875236295,722.8373295721674,,,,,3.0843381881713867,2025-W33
2025-08-15,46.11221_12.834241,46.11221017643293,12.83424060981946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.83424060981946,46.11221017643293]}",S2,0.7572354211663067,-0.6658476658476659,-0.5475464374826726,0.5210319685922602,8544.886807181889,722.1533773489081,,,,,3.252385377883911,2025-W33
2025-08-16,46.102425_12.844172,46.10242512807173,12.844171613841947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.844171613841949,46.10242512807173]}",S1,,,,,,,-18.298820901081037,-11.667318268951608,-6.631502632129429,,7.205747127532959,2025-W33
2025-08-16,46.11015_12.83125,46.110150360542384,12.831250474640306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.831250474640306,46.110150360542384]}",S1,,,,,,,-14.792363417188934,-11.054150279271864,-3.7382131379170698,,2.6737465858459473,2025-W33
2025-08-15,46.109945_12.832013,46.10994475379387,12.832012683705484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.832012683705484,46.10994475379387]}",S2,0.7122106218792555,-0.6602112676056338,-0.5892524607608407,0.4873817034700315,6976.1861538461535,722.3663337250293,,,,,0.0,2025-W33
2025-08-16,46.105732_12.842202,46.10573179446925,12.842201949791384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.842201949791383,46.10573179446925]}",S1,,,,,,,-16.43395782023942,-10.477646178547657,-5.956311641691766,,0.9274099469184875,2025-W33
2025-08-15,46.103908_12.837546,46.10390822324087,12.837546125814674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.837546125814674,46.10390822324087]}",S2,0.4193979933110368,-0.4334609322224724,-0.4579922447221025,0.275495892606692,2791.5752212389384,720.2383474576271,,,,,4.00652551651001,2025-W33
2025-08-17,46.114515_12.835307,46.11451460480515,12.835306625234477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.835306625234475,46.11451460480515]}","S1,S2",0.7026759167492567,-0.6222851746931067,-0.5737879595098562,0.3958968108876701,5536.0,716.6980497646267,-14.990095021256744,-10.669824531561105,-4.320270489695639,,1.8543341159820557,2025-W33
2025-08-17,46.108792_12.83685,46.10879212954553,12.836850269473636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.836850269473636,46.10879212954553]}","S1,S2",,,,,,,-20.67027456359684,-10.333774792236897,-10.336499771359946,,1.3375678062438965,2025-W33
2025-08-16,46.102279_12.837821,46.10227880672616,12.837821087689992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.837821087689992,46.10227880672616]}",S1,,,,,,,-18.085173445276137,-9.641276977090763,-8.443896468185372,,0.9274099469184875,2025-W33
2025-08-17,46.101717_12.849169,46.101716654472405,12.849168644615322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.849168644615322,46.101716654472405]}","S1,S2",0.7528641571194763,-0.6662777129521587,-0.5514898065865134,0.4638646847770374,8345.138304652644,719.3476144109055,-16.375318873182543,-8.192082110780335,-8.183236762402208,,0.9274099469184875,2025-W33
